Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,Crab-eating macaque gene stable ID,Crab-eating macaque gene name,Gene name
ENSG00000176261,ENSG00000176261.15,ENST00000465588,ENST00000465588.2,ENSMFAG00000033163,ZBTB8OS,ZBTB8OS
ENSG00000176261,ENSG00000176261.15,ENST00000476493,ENST00000476493.5,ENSMFAG00000033163,ZBTB8OS,ZBTB8OS
ENSG00000176261,ENSG00000176261.15,ENST00000436661,ENST00000436661.5,ENSMFAG00000033163,ZBTB8OS,ZBTB8OS
ENSG00000176261,ENSG00000176261.15,ENST00000473294,ENST00000473294.6,ENSMFAG00000033163,ZBTB8OS,ZBTB8OS
ENSG00000176261,ENSG00000176261.15,ENST00000373501,ENST00000373501.6,ENSMFAG00000033163,ZBTB8OS,ZBTB8OS
ENSG00000176261,ENSG00000176261.15,ENST00000498691,ENST00000498691.5,ENSMFAG00000033163,ZBTB8OS,ZBTB8OS
ENSG00000176261,ENSG00000176261.15,ENST00000467652,ENST00000467652.5,ENSMFAG00000033163,ZBTB8OS,ZBTB8OS
ENSG00000176261,ENSG00000176261.15,ENST00000373506,ENST00000373506.7,ENSMFAG00000033163,ZBTB8OS,ZBTB8OS
ENSG00000176261,ENSG00000176261.15,ENST00000492007,ENST00000492007.5,ENSMFAG00000033163,ZBTB8OS,ZBTB8OS
ENSG00000176261,ENSG00000176261.15,ENST00000468695,ENST00000468695.5,ENSMFAG00000033163,ZBTB8OS,ZBTB8OS
ENSG00000176261,ENSG00000176261.15,ENST00000341885,ENST00000341885.5,ENSMFAG00000033163,ZBTB8OS,ZBTB8OS
ENSG00000200591,ENSG00000200591.1,ENST00000363721,ENST00000363721.1,ENSMFAG00000009658,Y_RNA,AC114489.1
ENSG00000162521,ENSG00000162521.19,ENST00000482190,ENST00000482190.1,ENSMFAG00000038262,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000460669,ENST00000460669.5,ENSMFAG00000038262,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000463378,ENST00000463378.5,ENSMFAG00000038262,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000531983,ENST00000531983.1,ENSMFAG00000038262,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000475321,ENST00000475321.5,ENSMFAG00000038262,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000445722,ENST00000445722.2,ENSMFAG00000038262,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000490500,ENST00000490500.5,ENSMFAG00000038262,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000458695,ENST00000458695.6,ENSMFAG00000038262,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000477563,ENST00000477563.6,ENSMFAG00000038262,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000373485,ENST00000373485.5,ENSMFAG00000038262,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000465780,ENST00000465780.1,ENSMFAG00000038262,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000525506,ENST00000525506.1,ENSMFAG00000038262,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000492348,ENST00000492348.6,ENSMFAG00000038262,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000526193,ENST00000526193.5,ENSMFAG00000038262,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000524393,ENST00000524393.5,ENSMFAG00000038262,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000401893,ENST00000401893.7,ENSMFAG00000038262,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000373493,ENST00000373493.10,ENSMFAG00000038262,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000527118,ENST00000527118.5,ENSMFAG00000038262,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000414241,ENST00000414241.7,ENSMFAG00000038262,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000482190,ENST00000482190.1,ENSMFAG00000039274,RBBP4,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000460669,ENST00000460669.5,ENSMFAG00000039274,RBBP4,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000463378,ENST00000463378.5,ENSMFAG00000039274,RBBP4,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000531983,ENST00000531983.1,ENSMFAG00000039274,RBBP4,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000475321,ENST00000475321.5,ENSMFAG00000039274,RBBP4,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000445722,ENST00000445722.2,ENSMFAG00000039274,RBBP4,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000490500,ENST00000490500.5,ENSMFAG00000039274,RBBP4,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000458695,ENST00000458695.6,ENSMFAG00000039274,RBBP4,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000477563,ENST00000477563.6,ENSMFAG00000039274,RBBP4,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000373485,ENST00000373485.5,ENSMFAG00000039274,RBBP4,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000465780,ENST00000465780.1,ENSMFAG00000039274,RBBP4,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000525506,ENST00000525506.1,ENSMFAG00000039274,RBBP4,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000492348,ENST00000492348.6,ENSMFAG00000039274,RBBP4,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000526193,ENST00000526193.5,ENSMFAG00000039274,RBBP4,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000524393,ENST00000524393.5,ENSMFAG00000039274,RBBP4,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000401893,ENST00000401893.7,ENSMFAG00000039274,RBBP4,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000373493,ENST00000373493.10,ENSMFAG00000039274,RBBP4,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000527118,ENST00000527118.5,ENSMFAG00000039274,RBBP4,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000414241,ENST00000414241.7,ENSMFAG00000039274,RBBP4,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000482190,ENST00000482190.1,ENSMFAG00000044639,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000460669,ENST00000460669.5,ENSMFAG00000044639,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000463378,ENST00000463378.5,ENSMFAG00000044639,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000531983,ENST00000531983.1,ENSMFAG00000044639,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000475321,ENST00000475321.5,ENSMFAG00000044639,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000445722,ENST00000445722.2,ENSMFAG00000044639,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000490500,ENST00000490500.5,ENSMFAG00000044639,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000458695,ENST00000458695.6,ENSMFAG00000044639,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000477563,ENST00000477563.6,ENSMFAG00000044639,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000373485,ENST00000373485.5,ENSMFAG00000044639,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000465780,ENST00000465780.1,ENSMFAG00000044639,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000525506,ENST00000525506.1,ENSMFAG00000044639,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000492348,ENST00000492348.6,ENSMFAG00000044639,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000526193,ENST00000526193.5,ENSMFAG00000044639,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000524393,ENST00000524393.5,ENSMFAG00000044639,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000401893,ENST00000401893.7,ENSMFAG00000044639,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000373493,ENST00000373493.10,ENSMFAG00000044639,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000527118,ENST00000527118.5,ENSMFAG00000044639,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000414241,ENST00000414241.7,ENSMFAG00000044639,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000482190,ENST00000482190.1,ENSMFAG00000036288,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000460669,ENST00000460669.5,ENSMFAG00000036288,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000463378,ENST00000463378.5,ENSMFAG00000036288,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000531983,ENST00000531983.1,ENSMFAG00000036288,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000475321,ENST00000475321.5,ENSMFAG00000036288,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000445722,ENST00000445722.2,ENSMFAG00000036288,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000490500,ENST00000490500.5,ENSMFAG00000036288,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000458695,ENST00000458695.6,ENSMFAG00000036288,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000477563,ENST00000477563.6,ENSMFAG00000036288,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000373485,ENST00000373485.5,ENSMFAG00000036288,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000465780,ENST00000465780.1,ENSMFAG00000036288,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000525506,ENST00000525506.1,ENSMFAG00000036288,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000492348,ENST00000492348.6,ENSMFAG00000036288,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000526193,ENST00000526193.5,ENSMFAG00000036288,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000524393,ENST00000524393.5,ENSMFAG00000036288,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000401893,ENST00000401893.7,ENSMFAG00000036288,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000373493,ENST00000373493.10,ENSMFAG00000036288,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000527118,ENST00000527118.5,ENSMFAG00000036288,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000414241,ENST00000414241.7,ENSMFAG00000036288,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000482190,ENST00000482190.1,ENSMFAG00000043704,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000460669,ENST00000460669.5,ENSMFAG00000043704,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000463378,ENST00000463378.5,ENSMFAG00000043704,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000531983,ENST00000531983.1,ENSMFAG00000043704,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000475321,ENST00000475321.5,ENSMFAG00000043704,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000445722,ENST00000445722.2,ENSMFAG00000043704,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000490500,ENST00000490500.5,ENSMFAG00000043704,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000458695,ENST00000458695.6,ENSMFAG00000043704,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000477563,ENST00000477563.6,ENSMFAG00000043704,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000373485,ENST00000373485.5,ENSMFAG00000043704,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000465780,ENST00000465780.1,ENSMFAG00000043704,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000525506,ENST00000525506.1,ENSMFAG00000043704,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000492348,ENST00000492348.6,ENSMFAG00000043704,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000526193,ENST00000526193.5,ENSMFAG00000043704,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000524393,ENST00000524393.5,ENSMFAG00000043704,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000401893,ENST00000401893.7,ENSMFAG00000043704,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000373493,ENST00000373493.10,ENSMFAG00000043704,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000527118,ENST00000527118.5,ENSMFAG00000043704,,RBBP4
ENSG00000162521,ENSG00000162521.19,ENST00000414241,ENST00000414241.7,ENSMFAG00000043704,,RBBP4
ENSG00000162520,ENSG00000162520.15,ENST00000426909,ENST00000426909.1,ENSMFAG00000042467,SYNC,SYNC
ENSG00000162520,ENSG00000162520.15,ENST00000417633,ENST00000417633.1,ENSMFAG00000042467,SYNC,SYNC
ENSG00000162520,ENSG00000162520.15,ENST00000373484,ENST00000373484.4,ENSMFAG00000042467,SYNC,SYNC
ENSG00000162520,ENSG00000162520.15,ENST00000409190,ENST00000409190.8,ENSMFAG00000042467,SYNC,SYNC
ENSG00000162522,ENSG00000162522.11,ENST00000373480,ENST00000373480.1,ENSMFAG00000033441,KIAA1522,KIAA1522
ENSG00000162522,ENSG00000162522.11,ENST00000294521,ENST00000294521.7,ENSMFAG00000033441,KIAA1522,KIAA1522
ENSG00000162522,ENSG00000162522.11,ENST00000373481,ENST00000373481.7,ENSMFAG00000033441,KIAA1522,KIAA1522
ENSG00000162522,ENSG00000162522.11,ENST00000468130,ENST00000468130.1,ENSMFAG00000033441,KIAA1522,KIAA1522
ENSG00000162522,ENSG00000162522.11,ENST00000401073,ENST00000401073.7,ENSMFAG00000033441,KIAA1522,KIAA1522
ENSG00000134684,ENSG00000134684.11,ENST00000472692,ENST00000472692.1,ENSMFAG00000040933,YARS1,YARS1
ENSG00000134684,ENSG00000134684.11,ENST00000470377,ENST00000470377.1,ENSMFAG00000040933,YARS1,YARS1
ENSG00000134684,ENSG00000134684.11,ENST00000466052,ENST00000466052.1,ENSMFAG00000040933,YARS1,YARS1
ENSG00000134684,ENSG00000134684.11,ENST00000616261,ENST00000616261.2,ENSMFAG00000040933,YARS1,YARS1
ENSG00000134684,ENSG00000134684.11,ENST00000481895,ENST00000481895.6,ENSMFAG00000040933,YARS1,YARS1
ENSG00000134684,ENSG00000134684.11,ENST00000478828,ENST00000478828.1,ENSMFAG00000040933,YARS1,YARS1
ENSG00000134684,ENSG00000134684.11,ENST00000487404,ENST00000487404.5,ENSMFAG00000040933,YARS1,YARS1
ENSG00000134684,ENSG00000134684.11,ENST00000675785,ENST00000675785.1,ENSMFAG00000040933,YARS1,YARS1
ENSG00000134684,ENSG00000134684.11,ENST00000674629,ENST00000674629.1,ENSMFAG00000040933,YARS1,YARS1
ENSG00000134684,ENSG00000134684.11,ENST00000674654,ENST00000674654.1,ENSMFAG00000040933,YARS1,YARS1
ENSG00000134684,ENSG00000134684.11,ENST00000676297,ENST00000676297.1,ENSMFAG00000040933,YARS1,YARS1
ENSG00000134684,ENSG00000134684.11,ENST00000490826,ENST00000490826.1,ENSMFAG00000040933,YARS1,YARS1
ENSG00000134684,ENSG00000134684.11,ENST00000373477,ENST00000373477.8,ENSMFAG00000040933,YARS1,YARS1
ENSG00000134684,ENSG00000134684.11,ENST00000469100,ENST00000469100.5,ENSMFAG00000040933,YARS1,YARS1
ENSG00000116497,ENSG00000116497.18,ENST00000527692,ENST00000527692.1,ENSMFAG00000040750,S100PBP,S100PBP
ENSG00000116497,ENSG00000116497.18,ENST00000524535,ENST00000524535.5,ENSMFAG00000040750,S100PBP,S100PBP
ENSG00000116497,ENSG00000116497.18,ENST00000525203,ENST00000525203.5,ENSMFAG00000040750,S100PBP,S100PBP
ENSG00000116497,ENSG00000116497.18,ENST00000530552,ENST00000530552.1,ENSMFAG00000040750,S100PBP,S100PBP
ENSG00000116497,ENSG00000116497.18,ENST00000474103,ENST00000474103.1,ENSMFAG00000040750,S100PBP,S100PBP
ENSG00000116497,ENSG00000116497.18,ENST00000482212,ENST00000482212.1,ENSMFAG00000040750,S100PBP,S100PBP
ENSG00000116497,ENSG00000116497.18,ENST00000477248,ENST00000477248.1,ENSMFAG00000040750,S100PBP,S100PBP
ENSG00000116497,ENSG00000116497.18,ENST00000531256,ENST00000531256.1,ENSMFAG00000040750,S100PBP,S100PBP
ENSG00000116497,ENSG00000116497.18,ENST00000373475,ENST00000373475.10,ENSMFAG00000040750,S100PBP,S100PBP
ENSG00000116497,ENSG00000116497.18,ENST00000526230,ENST00000526230.1,ENSMFAG00000040750,S100PBP,S100PBP
ENSG00000116497,ENSG00000116497.18,ENST00000356689,ENST00000356689.7,ENSMFAG00000040750,S100PBP,S100PBP
ENSG00000116497,ENSG00000116497.18,ENST00000531123,ENST00000531123.5,ENSMFAG00000040750,S100PBP,S100PBP
ENSG00000116497,ENSG00000116497.18,ENST00000529027,ENST00000529027.5,ENSMFAG00000040750,S100PBP,S100PBP
ENSG00000116497,ENSG00000116497.18,ENST00000373476,ENST00000373476.5,ENSMFAG00000040750,S100PBP,S100PBP
ENSG00000116497,ENSG00000116497.18,ENST00000530710,ENST00000530710.5,ENSMFAG00000040750,S100PBP,S100PBP
ENSG00000116497,ENSG00000116497.18,ENST00000475486,ENST00000475486.1,ENSMFAG00000040750,S100PBP,S100PBP
ENSG00000160097,ENSG00000160097.19,ENST00000497068,ENST00000497068.1,ENSMFAG00000033251,FNDC5,FNDC5
ENSG00000160097,ENSG00000160097.19,ENST00000496770,ENST00000496770.1,ENSMFAG00000033251,FNDC5,FNDC5
ENSG00000160097,ENSG00000160097.19,ENST00000465346,ENST00000465346.1,ENSMFAG00000033251,FNDC5,FNDC5
ENSG00000160097,ENSG00000160097.19,ENST00000649537,ENST00000649537.1,ENSMFAG00000033251,FNDC5,FNDC5
ENSG00000160097,ENSG00000160097.19,ENST00000373471,ENST00000373471.8,ENSMFAG00000033251,FNDC5,FNDC5
ENSG00000160097,ENSG00000160097.19,ENST00000481487,ENST00000481487.1,ENSMFAG00000033251,FNDC5,FNDC5
ENSG00000160097,ENSG00000160097.19,ENST00000483143,ENST00000483143.1,ENSMFAG00000033251,FNDC5,FNDC5
ENSG00000121905,ENSG00000121905.10,ENST00000470166,ENST00000470166.5,ENSMFAG00000034246,HPCA,HPCA
ENSG00000121905,ENSG00000121905.10,ENST00000480118,ENST00000480118.5,ENSMFAG00000034246,HPCA,HPCA
ENSG00000121905,ENSG00000121905.10,ENST00000459874,ENST00000459874.5,ENSMFAG00000034246,HPCA,HPCA
ENSG00000121905,ENSG00000121905.10,ENST00000373467,ENST00000373467.4,ENSMFAG00000034246,HPCA,HPCA
ENSG00000121905,ENSG00000121905.10,ENST00000470896,ENST00000470896.1,ENSMFAG00000034246,HPCA,HPCA
ENSG00000121900,ENSG00000121900.19,ENST00000482771,ENST00000482771.1,ENSMFAG00000001257,TMEM54,TMEM54
ENSG00000121900,ENSG00000121900.19,ENST00000329151,ENST00000329151.5,ENSMFAG00000001257,TMEM54,TMEM54
ENSG00000121900,ENSG00000121900.19,ENST00000373463,ENST00000373463.8,ENSMFAG00000001257,TMEM54,TMEM54
ENSG00000121900,ENSG00000121900.19,ENST00000474144,ENST00000474144.5,ENSMFAG00000001257,TMEM54,TMEM54
ENSG00000121900,ENSG00000121900.19,ENST00000475208,ENST00000475208.5,ENSMFAG00000001257,TMEM54,TMEM54
ENSG00000121900,ENSG00000121900.19,ENST00000463914,ENST00000463914.1,ENSMFAG00000001257,TMEM54,TMEM54
ENSG00000116514,ENSG00000116514.16,ENST00000373456,ENST00000373456.11,ENSMFAG00000044944,RNF19B,RNF19B
ENSG00000116514,ENSG00000116514.16,ENST00000356990,ENST00000356990.9,ENSMFAG00000044944,RNF19B,RNF19B
ENSG00000116514,ENSG00000116514.16,ENST00000235150,ENST00000235150.4,ENSMFAG00000044944,RNF19B,RNF19B
ENSG00000004455,ENSG00000004455.17,ENST00000672715,ENST00000672715.1,ENSMFAG00000045877,AK2,AK2
ENSG00000004455,ENSG00000004455.17,ENST00000373449,ENST00000373449.7,ENSMFAG00000045877,AK2,AK2
ENSG00000004455,ENSG00000004455.17,ENST00000354858,ENST00000354858.11,ENSMFAG00000045877,AK2,AK2
ENSG00000004455,ENSG00000004455.17,ENST00000672308,ENST00000672308.1,ENSMFAG00000045877,AK2,AK2
ENSG00000004455,ENSG00000004455.17,ENST00000548033,ENST00000548033.5,ENSMFAG00000045877,AK2,AK2
ENSG00000004455,ENSG00000004455.17,ENST00000482191,ENST00000482191.1,ENSMFAG00000045877,AK2,AK2
ENSG00000004455,ENSG00000004455.17,ENST00000491241,ENST00000491241.1,ENSMFAG00000045877,AK2,AK2
ENSG00000004455,ENSG00000004455.17,ENST00000467905,ENST00000467905.5,ENSMFAG00000045877,AK2,AK2
ENSG00000004455,ENSG00000004455.17,ENST00000480134,ENST00000480134.5,ENSMFAG00000045877,AK2,AK2
ENSG00000004455,ENSG00000004455.17,ENST00000550338,ENST00000550338.5,ENSMFAG00000045877,AK2,AK2
ENSG00000004455,ENSG00000004455.17,ENST00000469238,ENST00000469238.1,ENSMFAG00000045877,AK2,AK2
ENSG00000004455,ENSG00000004455.17,ENST00000466029,ENST00000466029.1,ENSMFAG00000045877,AK2,AK2
ENSG00000004455,ENSG00000004455.17,ENST00000673291,ENST00000673291.1,ENSMFAG00000045877,AK2,AK2
ENSG00000004455,ENSG00000004455.17,ENST00000487289,ENST00000487289.1,ENSMFAG00000045877,AK2,AK2
ENSG00000004455,ENSG00000004455.17,ENST00000548559,ENST00000548559.1,ENSMFAG00000045877,AK2,AK2
ENSG00000004455,ENSG00000004455.17,ENST00000551979,ENST00000551979.1,ENSMFAG00000045877,AK2,AK2
ENSG00000004455,ENSG00000004455.17,ENST00000629371,ENST00000629371.2,ENSMFAG00000045877,AK2,AK2
ENSG00000004455,ENSG00000004455.17,ENST00000626911,ENST00000626911.1,ENSMFAG00000045877,AK2,AK2
ENSG00000276645,ENSG00000276645.1,ENST00000610352,ENST00000610352.1,ENSMFAG00000011995,Metazoa_SRP,Metazoa_SRP
ENSG00000142920,ENSG00000142920.17,ENST00000478635,ENST00000478635.5,ENSMFAG00000032478,AZIN2,AZIN2
ENSG00000142920,ENSG00000142920.17,ENST00000294517,ENST00000294517.11,ENSMFAG00000032478,AZIN2,AZIN2
ENSG00000142920,ENSG00000142920.17,ENST00000481886,ENST00000481886.5,ENSMFAG00000032478,AZIN2,AZIN2
ENSG00000142920,ENSG00000142920.17,ENST00000475935,ENST00000475935.5,ENSMFAG00000032478,AZIN2,AZIN2
ENSG00000142920,ENSG00000142920.17,ENST00000462920,ENST00000462920.5,ENSMFAG00000032478,AZIN2,AZIN2
ENSG00000142920,ENSG00000142920.17,ENST00000471119,ENST00000471119.5,ENSMFAG00000032478,AZIN2,AZIN2
ENSG00000142920,ENSG00000142920.17,ENST00000495135,ENST00000495135.5,ENSMFAG00000032478,AZIN2,AZIN2
ENSG00000142920,ENSG00000142920.17,ENST00000477570,ENST00000477570.5,ENSMFAG00000032478,AZIN2,AZIN2
ENSG00000142920,ENSG00000142920.17,ENST00000483027,ENST00000483027.5,ENSMFAG00000032478,AZIN2,AZIN2
ENSG00000142920,ENSG00000142920.17,ENST00000492420,ENST00000492420.5,ENSMFAG00000032478,AZIN2,AZIN2
ENSG00000142920,ENSG00000142920.17,ENST00000373443,ENST00000373443.7,ENSMFAG00000032478,AZIN2,AZIN2
ENSG00000142920,ENSG00000142920.17,ENST00000497710,ENST00000497710.5,ENSMFAG00000032478,AZIN2,AZIN2
ENSG00000142920,ENSG00000142920.17,ENST00000473089,ENST00000473089.5,ENSMFAG00000032478,AZIN2,AZIN2
ENSG00000142920,ENSG00000142920.17,ENST00000652171,ENST00000652171.1,ENSMFAG00000032478,AZIN2,AZIN2
ENSG00000142920,ENSG00000142920.17,ENST00000484656,ENST00000484656.5,ENSMFAG00000032478,AZIN2,AZIN2
ENSG00000142920,ENSG00000142920.17,ENST00000652381,ENST00000652381.1,ENSMFAG00000032478,AZIN2,AZIN2
ENSG00000142920,ENSG00000142920.17,ENST00000373441,ENST00000373441.1,ENSMFAG00000032478,AZIN2,AZIN2
ENSG00000142920,ENSG00000142920.17,ENST00000478204,ENST00000478204.5,ENSMFAG00000032478,AZIN2,AZIN2
ENSG00000142920,ENSG00000142920.17,ENST00000497280,ENST00000497280.1,ENSMFAG00000032478,AZIN2,AZIN2
ENSG00000142920,ENSG00000142920.17,ENST00000492521,ENST00000492521.1,ENSMFAG00000032478,AZIN2,AZIN2
ENSG00000142920,ENSG00000142920.17,ENST00000373440,ENST00000373440.6,ENSMFAG00000032478,AZIN2,AZIN2
ENSG00000116525,ENSG00000116525.14,ENST00000291416,ENST00000291416.10,ENSMFAG00000030374,TRIM62,TRIM62
ENSG00000116525,ENSG00000116525.14,ENST00000543586,ENST00000543586.1,ENSMFAG00000030374,TRIM62,TRIM62
ENSG00000116525,ENSG00000116525.14,ENST00000485148,ENST00000485148.1,ENSMFAG00000030374,TRIM62,TRIM62
ENSG00000116525,ENSG00000116525.14,ENST00000486583,ENST00000486583.1,ENSMFAG00000030374,TRIM62,TRIM62
ENSG00000160094,ENSG00000160094.15,ENST00000483388,ENST00000483388.5,ENSMFAG00000045133,ZNF362,ZNF362
ENSG00000160094,ENSG00000160094.15,ENST00000539719,ENST00000539719.6,ENSMFAG00000045133,ZNF362,ZNF362
ENSG00000160094,ENSG00000160094.15,ENST00000490959,ENST00000490959.2,ENSMFAG00000045133,ZNF362,ZNF362
ENSG00000160094,ENSG00000160094.15,ENST00000477934,ENST00000477934.1,ENSMFAG00000045133,ZNF362,ZNF362
ENSG00000160094,ENSG00000160094.15,ENST00000373428,ENST00000373428.5,ENSMFAG00000045133,ZNF362,ZNF362
ENSG00000184389,ENSG00000184389.9,ENST00000442999,ENST00000442999.3,ENSMFAG00000033203,A3GALT2,A3GALT2
ENSG00000134686,ENSG00000134686.18,ENST00000485928,ENST00000485928.5,ENSMFAG00000035555,PHC2,PHC2
ENSG00000134686,ENSG00000134686.18,ENST00000373418,ENST00000373418.7,ENSMFAG00000035555,PHC2,PHC2
ENSG00000134686,ENSG00000134686.18,ENST00000373422,ENST00000373422.7,ENSMFAG00000035555,PHC2,PHC2
ENSG00000134686,ENSG00000134686.18,ENST00000257118,ENST00000257118.5,ENSMFAG00000035555,PHC2,PHC2
ENSG00000134686,ENSG00000134686.18,ENST00000467894,ENST00000467894.5,ENSMFAG00000035555,PHC2,PHC2
ENSG00000134686,ENSG00000134686.18,ENST00000486897,ENST00000486897.5,ENSMFAG00000035555,PHC2,PHC2
ENSG00000134686,ENSG00000134686.18,ENST00000493483,ENST00000493483.5,ENSMFAG00000035555,PHC2,PHC2
ENSG00000134686,ENSG00000134686.18,ENST00000473158,ENST00000473158.1,ENSMFAG00000035555,PHC2,PHC2
ENSG00000134686,ENSG00000134686.18,ENST00000459964,ENST00000459964.1,ENSMFAG00000035555,PHC2,PHC2
ENSG00000134686,ENSG00000134686.18,ENST00000468406,ENST00000468406.5,ENSMFAG00000035555,PHC2,PHC2
